player_name,games_played,goals,assists,pts,plus_minus,penalty_mins,shots_on_goal,game_winning_goals,power_play_goals,power_play_assists,short_handed_goals,short_handed_assists,hits,blocked_shots,cf,ca,c_pct,c_pct_rel,ff,fa,f_pct,f_pct_rel,sh_pct,sv_pct,pdo,off_zone_starts,def_zone_starts,takeaways,giveaways,ev_plus_minus,shot_attempts,shot_through_pct,games_played_z,goals_z,assists_z,pts_z,plus_minus_z,penalty_mins_z,shots_on_goal_z,game_winning_goals_z,power_play_goals_z,power_play_assists_z,short_handed_goals_z,short_handed_assists_z,hits_z,blocked_shots_z,cf_z,ca_z,c_pct_z,c_pct_rel_z,ff_z,fa_z,f_pct_z,f_pct_rel_z,sh_pct_z,sv_pct_z,pdo_z,off_zone_starts_z,def_zone_starts_z,takeaways_z,giveaways_z,ev_plus_minus_z,shot_attempts_z,shot_through_pct_z
David Pastrnak,75,34,36,70,11,34,262,6,10,14,0,0,72,32,1321.0,965.0,57.8,4.5,989.0,709.0,58.2,4.5,9.1,89.9,99.0,57.7,42.3,50,65,14.2,465,56.3,0.011196507860648118,0.040781601350797,0.024076109163061115,0.03276893716728534,0.015233102904755177,0.005115301703706143,0.03363642317197194,0.03500897390908946,0.040071641192898265,0.029653146464486385,-0.004817034056280404,-0.005007963902047247,0.0027236648927323045,-0.0025430026222340234,0.019220511616818797,0.009422150584117195,0.020112589080166846,0.01189581223776176,0.019496097914165785,0.009060203216842302,0.02111663682290469,0.011907822726337653,0.004682723881200825,-0.005806860231686742,-0.00013492372586723978,0.00930604872264738,-0.00916211990880111,0.024166122648405775,0.025400658565075465,0.03620533984658959,0.032225207135134874,0.003198753492001346
Anders Lee,81,34,18,52,9,56,191,6,9,5,0,0,172,34,1111.0,1007.0,52.5,6.6,827.0,736.0,52.9,6.9,9.3,91.7,101.0,54.1,45.9,22,26,8.1,288,66.3,0.012883963268057953,0.037760741991478705,0.004988997408566044,0.019323713926344393,0.011613267231521415,0.016137270231255704,0.018679421164182638,0.03241571658249024,0.03268838379005415,0.004877412036120296,-0.004460216718778153,-0.004637003613006709,0.024917470239144514,-0.0017675119016011352,0.012199245652313008,0.00989058004161015,0.007212823199040645,0.015290001555922235,0.012243656194473929,0.009394689275379554,0.0081784332958364,0.01584587936563939,0.004873689355698254,-1.6985326503822223e-05,0.003292724567343715,0.004296901211981157,-0.004160787688577864,0.002257595251823303,0.0012880375834386562,0.01898246691557294,0.0126908386718235,0.012047890534744306
Alex Ovechkin,82,33,36,69,6,50,313,7,17,9,0,0,216,29,1243.0,1187.0,51.2,-0.3,940.0,896.0,51.2,0.4,9.6,91.2,100.7,58.8,41.2,29,46,-0.5,582,53.8,0.01314119732406555,0.035886259675722995,0.022020831551580286,0.029366948317291804,0.007780030946318645,0.012869062076704635,0.03960985626834503,0.0388068638951832,0.06717891593632021,0.014730753135466988,-0.004405823831963785,-0.004580454788457847,0.03434747301504452,-0.003195857263711481,0.015526010397085928,0.014707717021675847,0.004360326384930657,0.001227237096975292,0.016096394253118193,0.015166630466154688,0.004474920579426819,0.0027573528544754303,0.005611166559680526,-0.001487437761308304,0.0027461731042147408,0.009815475192227908,-0.00968469202168056,0.007198337941535048,0.012533857938875952,-0.0014994419125901393,0.04067071374099853,0.0006818702017872437
Evgeni Malkin,62,33,39,72,18,77,191,6,11,12,0,0,40,25,939.0,870.0,51.9,1.6,710.0,645.0,52.4,0.6,11.4,91.9,103.3,70.6,29.4,52,54,11.6,314,61.1,0.006419920376770282,0.04746247247434331,0.03289206591535816,0.041239215138763635,0.02981953177771857,0.03530022876255604,0.024403759908045056,0.04234956521260822,0.05424172728936055,0.02931548860879362,-0.0058270573261456505,-0.006058020849250701,-0.006068032326098834,-0.005760867111291307,0.00994811513954736,0.007951069059759624,0.0077356716318138005,0.006676714467546288,0.010515345195351605,0.007845769266058006,0.00928287912819542,0.00417159238299098,0.01374510610302051,0.0007558358475061228,0.009436534754176726,0.03148030115536298,-0.031319517613558966,0.03111062530421521,0.02253474957547656,0.035699654262690186,0.019870676299306198,0.009567312422240506
T.J. Oshie,68,33,23,56,28,36,143,4,7,6,1,2,95,50,922.0,889.0,50.9,-0.2,699.0,649.0,51.9,1.6,12.6,92.3,104.9,53.0,47.0,49,33,2.7,250,57.2,0.008851441154762392,0.04327460725601891,0.011668264058307159,0.025934454855114503,0.04202722545199367,0.006876464126352031,0.012212058239945619,0.022245491922574755,0.02841957473600615,0.0087982826539909,0.019762839706499478,0.04808868627277422,0.009139766442802247,0.003489491133429212,0.0085305789964074,0.00787801888420346,0.00448872418513816,0.0017224135078354492,0.009117732755283317,0.007330956487773088,0.007185645807845349,0.0061958484726135086,0.01637623321641545,0.0021078983901434505,0.011860722504042137,0.0035460836265637967,-0.0033829125023100526,0.025797932551690852,0.006287307376673309,0.007278219127259906,0.010731897236180782,0.004502118350402621
Rickard Rakell,71,33,18,51,10,12,177,10,5,7,0,0,81,32,1001.0,940.0,51.6,3.3,738.0,682.0,52.0,3.0,10.9,91.4,102.3,56.2,43.8,23,37,3.9,329,53.8,0.009913091071913878,0.041446102724074445,0.005691673099913374,0.021347046514160896,0.014670122278942765,-0.007603149763039305,0.018506163535970423,0.06833284828274595,0.017145113762006343,0.01128867698615519,-0.0050884162566342305,-0.0052901027134301904,0.0051765984080611735,-0.0026862703755993205,0.0105724497967269,0.009160926257856588,0.006018283411232928,0.00977884223749426,0.010327710008067538,0.008423389453811287,0.0071268568047381745,0.00914180636460433,0.010468805796951133,-0.0010384825695083338,0.006290847465655142,0.007776902077749113,-0.007623511697176782,0.0033952816973682074,0.008622900886755555,0.010234103200154197,0.019009691314502062,0.0007875120640359715
Patrick Eaves,79,32,19,51,-2,24,209,2,13,5,0,0,89,43,1117.0,1030.0,52.0,3.0,842.0,715.0,54.1,5.1,8.2,91.1,99.3,49.3,50.7,30,19,6.7,360,58.1,0.012349958392295348,0.03578134791783286,0.006100954724912114,0.01918532028487878,-0.002142655073613745,-0.00045711438344210516,0.0223925702157244,0.005059669092258945,0.05162297590995345,0.005000890821844861,-0.0045731335977345616,-0.004754396109538525,0.0064893886679190625,0.0008966687701351534,0.012672065424134335,0.010795869246978689,0.006291765580136227,0.008162351507842818,0.013105041761293764,0.00883058558572953,0.011025925511365397,0.01254043146216064,0.0019640991245990836,-0.001849224220549079,0.0003975343793568254,-0.0014998802936746771,0.0016433306042898095,0.008208398687611761,-0.002770567254388895,0.016041269905205758,0.02016389197122128,0.004713690933603228
Jeff Carter,82,32,34,66,2,41,250,9,10,12,1,0,86,37,1207.0,1010.0,54.4,-0.4,892.0,756.0,54.1,-0.5,8.8,89.7,98.4,56.9,43.1,24,46,3.8,468,53.4,0.01314119732406555,0.0344722742135219,0.02012164537659962,0.02755302665161598,0.0028578828462356284,0.008261943812522947,0.028683883529296007,0.052379785754288415,0.036650891334967926,0.022165369435917126,0.016388696341975175,-0.004580454788457847,0.005588298757233322,-0.0008760166472305154,0.014578136933481629,0.009852259108665109,0.011165336983293991,0.0010261312850138695,0.014396408013515497,0.01001593371549526,0.010622537992656908,0.0009718519818772601,0.003486066719607529,-0.005899416480106035,-0.0011361984177866752,0.007563378828903548,-0.007431111866761779,0.003649570556446316,0.012533857938875952,0.008625765752006201,0.029761362996215217,0.00032285916695105573
Nazem Kadri,82,32,29,61,-7,95,236,6,12,5,0,0,124,31,1229.0,1156.0,51.5,1.4,909.0,876.0,50.9,1.4,9.4,90.3,99.7,37.4,62.6,58,59,4.9,431,55.0,0.01314119732406555,0.0344722742135219,0.015373679939147945,0.024529823875489614,-0.008216950378951161,0.03590465339761306,0.026255889587285114,0.03202040296563061,0.045373184078211434,0.004817931401533464,-0.004405823831963785,-0.004580454788457847,0.013994826617208902,-0.0026158971095912396,0.015157392939017588,0.013857326087758713,0.004998296128527214,0.004646035900319471,0.014998486473374784,0.014430816644631913,0.0038389601573685255,0.004741242712917841,0.005079891599662278,-0.00413462499258696,0.0010581854859532534,-0.015550241742056995,0.0156977370916152,0.02778118877504969,0.019853851223925252,0.01121593515457736,0.02622060880711888,0.0017589033062958138
Mark Scheifele,79,32,50,82,18,38,160,5,7,8,0,2,49,34,1274.0,1190.0,51.7,3.7,972.0,894.0,52.1,4.0,13.0,89.7,102.6,53.0,47.0,67,42,7.6,278,57.6,0.012349958392295348,0.03578134791783286,0.0366562158439049,0.03864096954288696,0.023402670509095586,0.006981664473492602,0.013571883363102544,0.026192192999473375,0.02446241876010656,0.01271783432357792,-0.0045731335977345616,0.04139279324745122,-0.0026956251164646492,-0.001812259038350531,0.016962825962264342,0.015351658978702987,0.005629569137415749,0.00962355069854986,0.017884011517138892,0.015666202846686045,0.006625186725814395,0.010275281269356774,0.015198898128598018,-0.006123444954034113,0.006179426145199333,0.003052325146915673,-0.002911874052621311,0.03546652589358445,0.010671991008126184,0.018240976486445706,0.012018824859526525,0.004247885477011971
Artemi Panarin,82,31,43,74,18,21,211,5,9,8,0,0,23,14,1377.0,1122.0,55.1,6.8,983.0,855.0,53.5,5.0,11.4,91.7,103.1,81.3,18.7,57,55,-0.4,396,53.3,0.01314119732406555,0.0330582887513208,0.028667983164012627,0.03239015109341818,0.022546475246567697,-0.0019760967745474684,0.021920186119408516,0.025233942036078007,0.032289744963346176,0.012252547701983606,-0.004405823831963785,-0.004580454788457847,-0.008348839536936718,-0.007545558419613292,0.019054206067168594,0.012924639257010886,0.012653933051685978,0.015505749746236273,0.017619298592762272,0.013658212132033,0.009350617148540333,0.011883246203310523,0.010392641199844775,-1.6778188375726826e-05,0.006797343388042295,0.03648503738949008,-0.03637182543519246,0.02707143529803194,0.017601545597756237,-0.0012639719669018527,0.02287124673635207,0.0002331064082420072
